0,1,2,3,4,Stimmenanteile CDU/CSU,Stimmenanteile SPD,Stimmenanteile Grüne,Stimmenanteile FDP,Stimmenanteile Die Linke,Stimmenanteile AfD,location,Ausländeranteil,Stadt,Uni
1.1338741390780585,2.44914372860927,-0.9510536058191063,0.06934852233468636,-2.08780414716826,32.0,21.6,10.8,10.0,8.1,13.5,1,14.9,1,6.7
2.7531602738919325,1.0895613892243152,-3.511172669430764,1.6346995433348872,0.035918312265515895,30.6,25.7,7.7,9.6,7.1,15.0,1,16.5,1,44.2
2.3337829839464796,0.2550088575480143,-2.292907374554265,0.6239045189559804,0.13638672987248646,30.2,26.3,6.0,9.1,9.4,14.5,1,9.7,2,79.1
-2.8164567914480547,-0.19108758426619876,-1.7570340898974226,-1.6778049306988765,-0.11643528393461133,32.2,26.3,7.3,10.4,6.1,13.8,1,9.1,1,0.0
-2.6843180148499264,-0.5080592984645759,-1.3182753251623593,-1.7579733937869912,-0.6815969558760413,34.8,23.5,7.9,11.7,5.6,12.4,1,8.3,1,0.0
-1.3054607857781055,-0.5332292231980238,-1.6988421921688395,-0.1725179281758761,0.7887082676691934,30.0,28.4,6.3,9.2,6.8,13.7,1,7.4,2,0.0
-2.537233964817365,-0.2372285825473582,-1.3683127969549582,0.7214242093147981,1.5440499910055518,34.6,21.8,6.8,10.4,5.9,16.3,1,11.9,1,11.7
-1.2380548878371018,-1.4689179315213432,-2.031949656105653,-1.4923964670280083,-0.1428018623162905,33.5,25.9,5.6,8.5,7.2,14.0,1,8.0,1,0.0
-0.47643061754805077,-3.169816247175751,-2.727362186335339,-1.4652011967705336,-0.1939299937939135,28.1,32.4,5.0,7.5,8.0,14.0,1,6.0,2,0.0
-2.7026700039654377,-0.3365443560160159,-0.4955670372484347,-1.2385828253436124,0.0463631846903789,36.8,22.3,8.4,10.3,5.9,12.2,1,7.2,1,5.5
-4.259984731567566,-0.5811715113318886,-0.990165432687269,-2.344841351736148,-0.106667095110165,35.5,21.8,7.9,11.2,5.5,13.8,1,9.9,1,0.0
-2.4924168833922242,2.8659149401417032,1.6162627998567114,-1.987338387316037,0.7257307449460015,35.4,23.1,10.0,11.5,6.6,9.8,1,9.6,1,12.9
-3.91001859764956,-2.8987464103927634,-1.899270634558779,-1.6947790765973638,0.5444779665345386,38.7,24.0,4.3,9.2,6.3,12.9,1,4.0,2,0.0
0.49224946788195856,7.9810240267808235,5.404003587359226,1.2204884690069264,1.3183946109657558,29.0,15.7,17.6,15.2,9.2,8.8,1,24.6,1,99.1
-3.6623183898198857,4.648403001262814,3.4154346870688985,0.9754629741118416,2.5344517001967763,35.4,15.4,12.7,15.2,5.3,11.7,1,18.0,1,0.0
-3.2929192563093115,3.042153504825947,1.5494844510822237,-0.19105419174415667,0.6087609228913886,33.5,15.9,14.4,14.4,5.8,11.7,1,16.9,1,15.4
-2.534030869270631,0.966814731261014,-0.18573891144008306,0.9999312884356644,0.02744233650387655,33.3,17.6,12.3,12.6,5.1,14.7,1,15.9,1,4.6
-3.0097612399655684,2.701232887843903,2.438506275911774,0.5565310382863972,1.0662505987378734,33.1,16.6,13.8,14.4,5.8,11.9,1,17.5,1,18.4
-3.0673529689717096,1.6654708255844555,0.29449886279159304,0.07606778374500024,0.04801215477225426,32.9,16.0,12.0,15.5,5.6,13.7,1,15.6,1,0.0
-0.5908471553245855,2.8255470008666945,-0.7565891468499458,2.294192330383425,-0.7160155578905105,29.0,18.5,11.2,13.4,6.9,16.4,1,24.6,1,66.1
-3.601242956859585,1.3558141979146483,1.4937620661122155,0.6709467755764034,2.47802901106027,33.2,16.9,10.7,13.8,5.1,15.7,1,13.9,1,0.0
-4.177738300098686,0.3182337423071726,1.3490092041527502,1.414427707655183,1.748492177850054,36.0,15.5,10.8,13.4,5.2,14.8,1,10.4,2,13.3
-3.7603975962079894,-0.4497620252656134,0.1854185452766884,1.2358874639057658,-0.017996053072316023,33.3,16.6,12.8,12.4,5.9,14.5,1,10.6,2,5.4
-3.1680180351483385,-0.7176636610848629,-0.06633736870049815,0.5737994879608952,0.08389326358406544,39.8,16.0,9.0,11.2,5.7,13.6,1,8.7,2,4.2
-1.1995607071902825,0.9765200923973735,0.03700276798322061,1.566532134504355,0.19321635581923458,34.0,20.6,11.6,10.0,6.0,13.3,1,14.6,1,18.0
-3.419490196953853,0.6121613667554907,0.8810272090347,0.915319764666759,-0.1382964372999272,39.3,16.9,10.9,11.2,5.6,12.3,1,10.5,1,30.0
-1.1723605766932015,3.3466764943334026,0.6422511530476837,0.6747386209501385,-2.247853454221467,37.3,15.8,13.2,13.8,6.1,10.7,1,18.8,1,1.3
0.3651269676523273,4.73758345067274,2.708178673866676,0.6171705812607106,-0.9656254298240877,27.8,16.8,18.3,12.0,9.6,10.4,1,18.5,1,133.6
-3.88195291100271,1.3979716975641479,1.0529272121668858,-0.3851807004688828,0.5037646271246018,35.7,16.7,11.5,12.5,5.4,13.6,1,12.8,1,0.0
-3.4656541759651525,0.15446939747354255,0.3506514031789251,1.474307178034237,1.141809298647505,38.0,17.3,11.0,11.0,5.2,13.2,1,13.3,1,0.0
0.17642516809882722,5.863898708832585,3.5923500928606096,-2.676119305974274,-2.4826613835196656,26.7,17.4,21.9,12.1,10.4,7.8,1,20.6,1,218.7
2.278913863391909,3.9903692691076538,0.7445139949177413,1.6045587344825663,0.6115804071404687,27.1,21.2,13.2,11.2,9.1,12.8,1,23.3,1,92.1
-2.7163029270380203,-1.2081155352399737,-1.1343938246779206,0.7640717952440922,-0.16691329790878542,39.8,17.7,7.9,10.6,5.4,14.1,1,9.5,2,21.9
-2.3107594332352037,2.942815419604073,2.05619555534531,-0.6935231602827205,0.813763869733758,33.0,18.9,11.8,12.5,6.4,12.8,1,12.3,1,1.2
1.7539415825529694,2.6798928248753646,-2.16441343509629,3.2468114283497296,-0.6616754654978593,30.2,16.7,9.4,13.0,6.6,19.3,1,25.3,1,49.0
-3.899549029682239,-0.577385241675735,-0.5410100448586925,0.32821151992667297,-0.05894421715575176,37.7,14.3,10.3,13.0,5.3,15.2,1,14.6,1,1.3
-4.510919298879605,-0.0857258454668285,0.3205753595593741,-0.17141483679936206,1.0352124370735796,33.9,16.1,11.4,13.9,4.8,14.9,1,12.8,1,0.0
-3.9712776691333294,-0.5264744065268272,-0.5568337334061344,1.1047941821400353,0.8995678076028676,36.4,14.6,9.4,16.0,4.9,14.7,1,11.3,2,8.2
1.438471938575918,5.01045509708524,1.7861241530715435,-1.223416387482456,-2.0167238878482356,24.5,17.7,23.3,8.8,13.4,7.2,1,17.1,1,142.6
-4.5861357906585365,0.44544418150761134,-0.044357431991977184,-1.3635307625844932,-1.0136687244859237,36.3,16.6,16.2,11.0,6.2,9.3,1,11.6,1,0.0
-4.463992005186376,0.0859542576423875,-0.43202296402091434,-0.7819792597771191,-0.1721287364447249,35.2,18.4,14.9,10.5,6.2,10.0,1,10.0,1,0.0
-3.545800897785329,-0.3315813913627719,-0.41531808605702775,0.9382055319037129,-0.21327737902795987,37.3,16.8,13.2,11.0,5.3,12.0,1,11.0,1,13.2
-4.49563222404504,0.5535845987605796,-0.8412171674195084,1.038594222254062,0.5870161141788728,38.2,14.6,10.1,13.6,4.5,13.8,1,11.0,1,0.0
-3.285571503366452,0.13806736650900572,-0.4586438426533934,1.8685963657388844,-0.26244965832762973,37.4,15.4,12.2,12.3,5.5,12.8,1,14.7,1,46.8
-4.186495966959278,0.8995000148651858,-0.565170362816316,1.937365117465832,0.869003282804202,37.8,14.6,10.3,13.5,5.1,14.1,1,15.7,1,7.6
-2.7583882771037533,1.5386492955694369,-0.5258367931082105,-0.0017522230941073656,-1.4236973146627725,33.2,15.6,16.0,13.2,7.2,10.3,1,14.6,1,57.1
-3.125794123342881,0.5394269259057818,-0.6042762853701849,0.07219927381640974,-0.8751583797532846,34.2,18.3,15.0,10.9,6.1,10.9,1,14.6,1,9.1
-3.8840724297610323,-0.4003226970179569,-2.1030943354283487,-0.8789033915484261,-0.5448310000518106,40.1,16.6,12.7,10.8,5.1,10.5,1,15.0,2,0.0
-2.8560963656361094,2.154415126175939,0.2624858373667111,-0.21547389713295292,0.028849902248680247,34.5,14.9,13.9,13.7,6.1,12.9,1,15.3,1,20.2
-2.572393557127733,3.7146271692437103,1.9251209346443519,-2.7354514452884118,-1.4717691535676856,30.1,15.7,19.5,11.5,10.3,8.8,1,13.3,1,125.7
-3.9830917534490036,-0.8027036272170621,-0.4503917659360912,1.627444807489986,-0.02174597814239635,35.4,15.2,10.9,14.1,5.4,14.6,1,12.1,1,22.0
-1.0750834760453039,5.109959834394242,1.8288775209387818,1.6633623368084816,-1.0909616943528353,30.9,17.5,17.0,11.8,7.6,10.2,1,19.3,1,116.2
-4.842087794801948,-0.7534041747606979,-0.5582921629271649,0.44113037437989666,-0.048398367971222565,40.5,14.9,11.8,11.4,4.5,12.5,1,12.6,2,0.0
-4.450649892730227,0.945871433937528,0.8030914356566223,0.28184067226073906,1.3978531900568525,43.0,12.8,11.2,11.1,4.6,12.6,1,10.0,2,32.3
-4.057512466131966,3.1595719301578167,2.684541830156591,0.7874940673160523,1.0933917325665128,36.8,14.3,14.8,13.4,6.2,10.3,1,12.9,1,10.6
-4.0397449264443805,1.046520758403123,0.16073249288989253,-0.23822628925830944,-0.2659069980571403,39.4,13.3,14.7,11.3,6.0,10.4,1,10.7,1,33.9
-3.830777924962766,-0.8265811319630026,-0.8224498466624205,0.7911146699165169,-0.5661059335627583,40.5,13.0,12.3,12.0,5.0,12.9,1,10.3,2,11.7
-1.7881351755568553,5.266696139255137,4.144822841276187,3.43198138203093,2.6816991083026247,36.8,14.3,8.7,10.9,6.9,15.3,1,17.6,1,47.3
-0.49113482897574245,9.412303962921374,7.994075485693767,2.2674149738480716,1.190742280881465,30.0,16.2,17.2,14.2,8.3,8.4,1,25.5,1,73.1
0.26316476880803874,3.2154930422996126,0.9558841602484796,2.771474723215152,-3.106606003849361,35.5,13.6,11.4,11.0,6.3,14.7,1,20.5,1,86.2
-3.036491113718361,-0.17475561705341452,0.704106109416089,1.4116719376551456,0.7444524907968202,44.5,13.4,6.8,8.4,5.9,13.6,1,10.8,1,1.6
-3.130282784661047,-0.6193081489235729,0.026726160374665006,0.15246957792782453,-1.7891495238759196,45.1,11.5,8.3,9.1,5.2,13.1,1,15.7,2,0.0
-4.977577811812064,1.2748247483200377,0.6949450120731839,0.0322962684404295,-1.7997427086525604,41.2,11.0,10.5,11.7,5.4,11.9,1,12.2,2,5.0
-5.324936712711001,1.4391396715301616,1.535542251140818,0.1340965474939596,-0.6217168006204988,42.0,13.1,9.6,10.6,4.7,12.3,1,15.4,1,0.0
-5.25755679399549,2.2279272347127708,1.9747402765017656,-1.2644518916242213,-0.28508905983590865,38.4,12.8,12.4,13.2,5.3,10.3,1,12.9,1,0.0
-5.780683622963578,0.9129773208808245,1.4017912027808028,-1.2404059414238797,1.0026982281999113,44.4,13.2,6.6,8.4,4.5,14.7,1,8.9,2,31.5
-5.730931510072554,-0.27635724261203193,1.0488300889879938,0.3444176967227543,-1.2848843891510984,39.8,11.7,9.3,10.7,5.0,13.5,1,11.1,2,0.0
-3.947515422569588,1.7945683714003102,3.145375025718159,1.0690224294781072,1.0992666159921285,36.8,12.3,12.1,11.0,5.8,12.3,1,16.8,1,49.4
-4.397761251049736,2.934545128738936,2.192950493474919,-0.6773276630866241,-1.393983587362951,37.8,14.6,12.1,12.4,5.4,10.9,1,14.3,1,1.5
-3.198613892197111,0.4687023597905518,0.11857411627985867,-0.08234670866708207,-2.2864262777805573,45.7,9.3,8.8,11.3,4.7,12.6,1,12.7,2,0.0
-4.503532919130118,1.7754543751693432,0.6328833339667673,-1.5740276772566166,-0.07035866433590396,39.8,12.2,12.4,11.4,5.7,10.9,1,8.3,2,0.0
-4.538891439270806,1.563887047190694,2.406779159143989,0.26626558858323224,-0.6672994999184108,42.0,10.9,10.1,13.3,4.3,11.4,1,12.1,2,0.0
-2.948863574541,-0.53181753507209,-1.6647072756803192,0.9216070536984456,0.25829570765927856,43.6,11.3,6.9,9.4,4.7,15.5,1,11.5,2,2.4
-3.9319569651373936,8.391027419217107,7.832241560198307,-0.31372997234097216,2.6842248597450373,37.3,14.0,12.6,15.3,5.1,9.4,1,17.1,1,55.5
-4.653068674912565,-0.6126627373466811,-0.28399046172762366,0.48564454046184286,0.589462453263941,44.9,12.1,6.2,9.0,4.4,15.1,1,10.0,2,0.0
-4.892240359448768,0.5871428920562206,1.9288261358097762,-0.14392567683766777,2.323135192286558,42.1,12.7,7.3,9.8,4.5,15.2,1,10.8,2,0.0
-4.807535207296103,0.21606617447111476,0.6684896261584016,0.014601077513945024,-0.9220266766872516,41.5,10.9,9.7,10.9,4.9,13.7,1,10.0,1,0.9
-5.197114522765735,5.959299851674534,5.104677516511726,-0.9858065049479986,-0.4447256438346039,37.4,12.0,14.1,17.1,5.2,8.8,1,13.9,1,13.1
-4.136453474339562,0.598267254822493,0.38219082423443546,0.12650675880387555,-0.3508723256965075,44.4,12.1,9.7,9.2,5.4,11.4,1,9.7,2,0.0
-4.130572666488076,0.9260522001127116,1.0212600231355413,-0.31023896559438463,-0.43355988625238856,41.1,13.0,10.0,9.9,5.8,11.7,1,9.2,2,0.0
-0.7190865737226247,2.6785189184978964,0.10013044934837433,3.0481886864838192,-2.3648441051126934,35.1,13.7,10.7,12.8,6.4,13.0,1,17.5,2,69.2
0.43573116420634617,2.6345150296564146,-1.0265870035851827,1.6379681078984039,-2.7107047316003023,36.3,15.6,10.9,11.0,7.8,12.7,1,14.1,2,246.1
1.4714530066007327,1.366448934485759,-2.0224690845464486,3.744681481756851,-2.033370013912065,38.7,14.6,6.4,9.5,6.1,17.2,1,15.4,2,10.4
-2.6609166327608356,-1.651800104866504,0.06601799696673469,2.0274233321056876,-0.4871440394662058,40.8,13.4,5.0,7.9,5.2,18.4,1,8.4,2,54.1
-3.6583502673323154,-2.9199681966529973,-0.915730042417461,0.7526000033644507,-1.2260851919291933,40.5,15.1,4.1,7.1,4.7,20.1,1,4.5,2,0.0
-4.008126310043574,-0.5191258261505457,-1.3086835468444835,-0.26986251263362093,0.8624416501458312,41.9,14.5,6.2,8.3,4.5,14.9,1,11.7,2,0.0
-5.158057343861452,-0.8032577797067628,0.08204498162182852,-0.0470707774542515,1.5165886191188258,39.4,11.7,6.5,10.3,4.4,15.1,1,9.3,2,0.0
-3.4764562734605096,-2.4563553237369327,-1.096212094524654,0.5558644395907196,-0.005431967960491077,41.5,15.0,5.2,8.5,5.0,17.2,1,7.3,2,0.0
-2.3694851653031703,-2.9658113811787734,-2.1250233714248834,0.47832126014574483,0.2777056300000016,40.5,15.4,3.9,6.9,4.5,20.7,1,5.9,2,0.0
-3.4390053877133866,-1.7448913132930255,-1.5018825092554453,0.10588685439642449,0.03094354939643348,44.0,12.5,5.5,9.2,4.5,15.3,1,9.5,2,0.0
-4.9708312023356225,-2.2778196990556445,-0.7978101976608173,0.2949390001576488,0.3457745974871247,44.1,12.0,4.3,8.3,3.6,17.1,1,6.9,2,0.0
-4.866160020056631,-1.5507437265070856,-0.7288448130484412,1.8105389672055865,2.543522875311139,41.0,13.3,4.8,9.0,4.5,18.3,1,11.5,2,0.0
2.6672320591295837,1.6653085206311784,-0.008740541699113567,4.308754376542863,-2.177569256326331,36.0,17.6,7.9,8.7,7.6,14.9,1,10.5,2,39.3
-0.2507556772045579,5.598041907890471,2.930514290269969,2.813131072569964,-1.2355912499842623,33.2,14.9,14.6,10.1,9.4,10.8,1,15.8,1,213.5
1.8796071972375266,0.9056759826610686,-2.568043648297393,2.833670088305066,-3.0893580644607215,37.3,20.2,6.5,8.2,6.7,14.6,1,10.8,2,33.7
-3.9922497124192855,-1.8566411682617368,-0.7924072977062581,1.1502745131706493,0.6019936262204612,41.0,18.2,6.1,7.1,5.2,13.0,1,5.4,2,4.5
-3.648995704487972,-2.7902142209996272,-0.5839711852973923,1.0925251923581045,0.2533833313105841,42.7,13.4,4.3,7.0,4.1,18.0,1,5.4,2,0.0
-4.793929957331617,-0.5607482460166656,0.14711916577427758,-0.6062077285159146,0.7000360306724924,45.8,12.8,7.7,7.8,4.7,12.0,1,8.2,2,0.0
-2.76190039309993,-2.505811003834011,-0.14167347723125648,1.2097655755871621,0.97766734549156,42.6,19.6,4.6,6.1,4.5,13.9,1,4.5,2,0.0
-4.9185887435271916,-0.674243853498249,0.28631175658651914,-0.17558493368685404,0.5733131814126622,41.0,14.2,7.4,8.2,4.8,14.4,1,8.1,2,0.0
-3.281013388397975,-1.9215304415563486,-0.8704325075358648,1.095094213638113,0.02059705758930056,40.4,18.6,4.7,6.2,5.0,16.8,1,7.5,2,0.0
-2.7334205830675042,-2.6923528764051983,-0.06848272140339848,1.9044028738093002,0.35522413927059016,46.5,17.7,4.7,6.3,4.3,12.3,1,4.1,2,0.0
0.6968884102824435,3.4128639325576158,-0.6016002108740197,0.9093404415713533,-3.511257442652942,31.2,16.5,14.5,10.7,9.0,11.4,1,14.2,2,168.2
1.4676745725383367,2.7322657275709856,-0.0927286929903176,1.0908495450266806,-2.309071609933857,36.0,18.5,11.1,11.8,7.3,9.6,1,11.1,2,175.5
1.3745601348375154,0.5519555517135367,1.339617805113226,3.341241066434191,-0.33053233778335644,33.2,21.2,10.6,10.5,8.1,10.7,1,10.6,2,129.9
5.01924703499305,1.100605792449052,-2.254113977453008,2.079924512633681,-0.6248900974541713,36.4,20.0,7.0,9.3,7.1,13.9,1,16.4,2,107.5
-5.196540580813176,-3.3783476989208316,-0.44271122992197515,1.194115507635916,1.0968771604813092,42.7,15.1,6.2,8.6,4.9,15.5,1,4.7,2,0.0
-4.0247180556827615,-3.924580858092746,0.22421490583480502,0.7389441598392276,0.15381343242340195,45.0,19.1,6.0,7.6,4.6,10.9,1,3.6,2,0.0
-2.962989608173084,-3.209287494916032,0.636120830190565,2.0031721604246004,0.6171914594160646,39.1,22.2,6.9,8.4,5.4,12.0,1,5.3,2,0.0
-3.9501043882182167,-0.44594636162149465,1.3903092881529353,0.11687036844292309,0.3197176338779913,42.4,15.4,8.8,8.8,5.6,11.8,1,6.5,2,0.0
-2.0020671920310065,-3.2615680350903293,0.7914222707115027,0.7707927782366583,0.6681848314601406,41.2,21.9,5.1,7.6,5.1,12.4,1,5.5,2,3.5
-2.7529436411903534,-3.027198127077098,0.9675245928141335,1.9478958540702471,-0.17186905278086093,43.7,23.4,4.4,6.7,4.6,11.8,1,4.7,2,0.0
-1.4694093055710813,-1.9024962449423999,0.6737129523127477,1.2139973134437232,-0.3595585042806132,42.3,20.3,6.3,7.6,5.0,11.4,1,4.5,2,0.0
-2.1045985007420347,-2.5097149932308764,0.0895783468706737,2.9206075455751344,-0.08621572163315037,45.1,17.6,5.5,7.1,4.5,13.2,1,5.3,2,0.0
0.3512518652458973,-1.623977677900761,-1.1029630245690931,1.5271364539892225,0.7969327571520072,36.8,23.8,5.3,7.3,5.8,13.8,1,8.1,2,0.0
-0.04534294720260221,1.4613274569983123,-0.41046634574943536,3.498939412016174,-1.9227859834626884,32.4,18.6,10.2,7.9,10.1,13.2,1,12.9,2,69.7
-0.7368982619150053,8.14707884076307,5.233428242119963,0.21937276940182504,1.0995286675805538,31.7,17.8,16.2,10.6,9.3,8.0,1,17.2,1,261.5
1.3994041663562533,1.9340109150431302,0.709269397822306,2.9582719898678587,0.6651315666406351,28.7,20.9,11.9,9.1,10.8,11.9,1,18.7,1,1.2
2.7165464137142106,4.232269057089721,1.7106932348314345,3.4317257839061948,0.7679860350148381,28.9,19.5,12.4,9.6,10.6,12.0,1,21.9,1,50.5
-1.7156394495584717,0.4352505437495062,0.07339815956649375,0.5018623718897934,-0.04294917587994115,33.7,19.3,11.2,9.9,7.2,11.9,1,12.1,2,0.0
-4.370114906973549,-2.536316463076168,-0.6276886131741254,1.2988177844609246,0.09463224999021977,40.9,16.4,8.5,7.7,6.5,11.7,1,8.1,2,12.7
-4.254811222045262,0.07491843970503569,2.257849492108729,-2.012422614198683,0.12644823400056082,38.4,17.1,11.5,9.8,6.2,10.5,1,8.2,1,0.0
-4.359150294644871,-1.3601225395423246,1.4953961694802436,-0.3960067944063941,-0.4063769531737261,35.9,18.8,10.4,9.3,6.8,12.1,1,6.5,1,0.0
-4.144692874365546,-0.09541980233838386,0.8332821362132838,-0.6566487142203064,0.28528523113535453,35.7,19.3,10.3,9.0,6.8,11.4,1,8.6,1,0.0
-4.51306935235109,-2.1263167560885243,-1.1669036634826515,-0.09586621582457971,0.33444722890169226,41.2,16.6,8.9,8.1,6.0,10.9,1,7.5,2,0.0
-4.2493614867474045,-2.0522704348173053,0.32137499021917526,0.3429147402273603,-0.22011223259756704,40.6,17.3,9.1,8.2,5.6,11.7,1,6.9,2,0.0
-3.8316208565264542,-1.4228911334999288,-1.016611529268812,1.1459721926470454,-0.42433227872965273,42.5,17.8,8.8,6.9,5.4,11.3,1,8.8,2,0.0
1.033549404279178,2.5113424499720707,-0.8566442495474749,2.7521471851113914,-1.3861047440623342,33.3,17.7,11.3,11.7,8.1,12.0,1,15.9,1,47.1
3.41646009263393,1.9881546562277652,-0.44768641269916093,3.8679578659215714,-0.31318600113214234,31.7,20.0,7.1,9.0,10.8,15.6,1,17.7,2,51.6
0.40425015709825557,3.855030035026941,1.990586709598881,0.7671431948671161,-2.9002921045638024,31.7,16.8,16.6,11.4,9.3,8.0,1,11.2,1,274.5
-4.409023230182522,-0.4665435344054623,0.5344464291054511,-0.039478812133545975,0.7951452155101076,40.0,17.5,8.7,10.6,5.4,11.5,1,9.1,1,0.0
-2.586860661583024,-2.1346753232292546,-0.22837935529447886,0.5691096775941428,-0.5489606559739251,45.2,15.2,7.0,9.2,5.8,11.4,1,5.3,2,0.0
-3.075837028119127,-2.239145454774341,1.3002682251787456,0.5561677341372627,0.6024750392516968,46.7,14.2,7.0,9.3,6.1,10.4,1,4.6,2,0.0
-3.414999957777128,-1.6063757106963723,-0.7406850955158153,0.3872978932733378,-0.43924606838103236,42.0,18.0,6.0,8.1,5.9,12.9,1,4.5,2,0.0
-3.8910773451269582,-0.26518322877723094,-0.3214513999072136,-0.37921039024464126,0.011944505565849988,41.4,16.7,8.4,9.3,5.4,10.9,1,8.6,2,0.0
-3.8888274246325785,-0.7028912426175595,-0.5884179135966124,0.5644926387088243,0.20713774925950473,40.7,17.8,7.8,9.7,5.8,11.3,1,10.8,1,0.0
-4.530577694319201,-1.5669058284820168,1.1047603444585836,-0.10769650703178203,0.5070981439582821,42.9,19.2,7.5,8.0,5.2,10.4,1,6.6,2,0.0
-4.576837288233383,-2.8752880966929744,-0.436399850918221,0.7797561321939053,0.770963867909537,44.2,15.9,7.1,8.6,6.3,12.0,1,5.5,2,0.0
-4.890095186987667,-0.638261036105782,1.2474002464942622,-0.8717456709822448,0.5922420765455044,41.1,18.3,10.5,9.6,5.6,9.1,1,6.0,1,0.0
1.1598511876953996,3.913760730808051,0.8682158907791654,3.294594261969913,-1.2429463811681307,31.2,16.1,12.8,9.9,9.3,13.6,1,21.0,1,90.9
0.36395646562468725,0.9286994690102646,-0.8107178616521783,3.463505603111269,-2.3607850985804215,36.3,13.8,9.8,11.2,8.2,14.0,1,14.7,2,9.5
-1.4487438468915457,1.503208016316307,-0.4439322848249438,3.354433323553619,-1.776181965590511,34.0,14.3,11.3,11.7,7.5,13.4,1,15.9,2,87.6
-2.248112651194451,0.7827481948810582,0.09899676570928097,3.959320218666514,-1.4689350645822297,35.4,16.0,8.9,11.0,6.2,15.3,1,17.8,2,0.0
-5.5152757344301495,-1.196669862676893,0.13263258433365532,-0.8945206742253908,-0.7995942823242431,43.2,11.7,8.3,10.4,4.4,14.3,1,8.0,2,0.0
-4.7298099210335875,-1.0313090946739307,-0.035883559073462884,0.3491264457110469,-0.41054020638959826,40.6,13.1,8.8,10.3,5.3,13.8,1,9.2,1,0.0
-4.971774970090643,-1.2745666370321265,-1.115570582548316,0.7359793496673682,-0.010932182443426721,40.2,13.4,6.7,10.0,4.6,16.6,1,8.9,2,0.0
-4.1510114425816615,-0.828137113414182,-0.06233057422773546,1.1400468743078698,0.1877545728451943,41.5,12.8,7.0,9.7,4.8,16.0,1,12.4,2,0.0
-3.9801643472675012,0.12219620173351495,0.6656124877008213,1.5572275119185048,-0.0840856359050724,37.5,15.3,9.6,10.9,5.7,14.2,1,14.1,1,22.4
-4.373229536929941,0.9652873891682902,1.0806013922233695,0.9718798329698173,-0.5984905694726592,40.7,13.3,12.9,10.4,7.0,9.0,1,12.9,1,0.0
-5.096648129471886,-1.0797466794124724,-0.1830559377150517,-0.3533492454760385,0.09659621205379362,45.1,11.4,8.7,10.1,5.1,11.5,1,8.4,2,0.0
-6.060283876772521,-0.7155437155192554,0.2172334469556319,-0.24010442703349513,1.012379502981467,43.0,10.7,7.3,10.4,4.4,15.3,1,8.8,2,0.0
-5.392813683744834,-1.167095011835235,1.4455479316949797,1.1999763614613141,0.43437127666579345,44.6,14.9,7.1,8.6,4.7,13.2,1,9.2,2,0.0
-5.0881444434380905,-1.075878029453299,0.12764582607249345,0.38303719765241967,-1.0841597133887462,44.7,11.3,10.5,10.7,4.6,10.3,1,8.4,2,0.0
5.950628402629938,2.1166685549273145,-3.096829030690149,0.485073685846278,0.44702091495225016,29.1,26.8,7.4,8.0,14.4,10.0,1,13.9,1,95.0
-0.31923710823710877,-1.2557161498516045,-2.168301531653525,-2.1908879376736223,-0.07605039529990446,34.8,26.9,5.3,7.9,12.4,9.3,1,11.1,1,0.0
3.285052255895414,-0.3476862593962866,-3.915711053782467,0.10245840782789482,0.6286951596363041,30.4,30.3,4.7,6.7,13.3,10.9,1,9.2,1,0.0
0.26216044706042907,-0.8613496866694514,-2.544420969094602,-0.3872185416618547,0.15890890832171928,33.7,26.7,5.4,7.5,12.9,10.1,1,9.8,1,0.0
0.3525421864300521,0.19663426810916737,-0.8828502955378209,-1.1375916533203043,0.13608167984846073,32.8,25.8,6.4,8.4,11.6,11.3,1,8.8,1,0.0
-2.0828629339117573,-1.2753136126061766,-2.2055091149272332,-2.244430623315323,0.36501920548269756,39.7,27.3,4.7,6.4,10.1,8.3,1,5.1,1,0.0
6.717359882940599,4.493194518275231,2.4195108056060683,-1.6391115879238995,0.6796151460198653,22.7,17.9,12.6,8.9,18.8,12.0,0,17.6,1,52.0
8.342753872730887,-2.2709062226751766,0.9152166818203996,1.5159279876543286,-1.1782544533393848,28.0,20.6,4.6,6.1,17.3,17.3,0,4.8,2,36.7
6.890702404650096,-0.40797298113804265,2.492648378307698,-1.8007309893502326,-2.003140728324859,22.9,15.4,3.8,8.1,18.5,24.3,0,8.1,2,61.5
7.93640112322591,-0.07022615231463862,2.1924051488692924,-0.20545366800300593,-2.726519932245313,23.2,15.8,4.8,6.1,21.6,21.9,0,9.8,2,113.5
2.7461090723147055,3.3377989611955283,4.789735678826431,-2.205470302164532,-2.1249320928001922,21.6,18.3,10.9,8.2,21.2,12.8,0,8.0,1,143.6
2.3168088150851425,-3.277616187925525,2.6200869989872073,-1.7648648325923193,-0.3284994709948557,25.4,15.3,5.0,6.2,20.6,20.6,0,3.8,2,11.9
-0.2150829205327187,-2.535726867594209,3.668540508153024,-1.4890298107021123,-0.10898979816768456,26.7,17.3,4.7,7.1,16.2,21.4,0,4.4,2,25.3
4.4809461949738525,-6.157405654473746,3.0000018107098416,-0.398404731303113,0.061305294340452246,29.6,15.5,2.5,6.5,14.8,24.2,0,2.8,2,0.0
1.870181620648118,-2.9092173600564792,1.4602584336287177,-0.8102039893121604,-0.5726381699108762,28.8,19.3,6.2,7.4,14.7,18.0,0,4.0,2,0.5
